frame.number;ip.src;tcp.srcport;mqtt.clientid;mqtt.msgid;label
3462;10.6.56.1;1883;;;0
3463;10.6.56.36;47638;;;0
3464;10.6.56.36;47640;;;0
3465;10.6.56.1;1883;;;0
3466;10.6.56.36;47644;;;0
3467;10.6.56.1;1883;;;0
3468;10.6.56.36;47642;;;0
3469;10.6.56.34;40864;253;66;0
3470;10.6.56.34;40868;251;66;0
3471;10.6.56.1;1883;;;0
3472;10.6.56.34;40866;252;66;0
3473;10.6.56.34;40870;254;66;0
3474;10.6.56.1;1883;;;0
3475;10.6.56.34;40864;;;0
3476;10.6.56.34;40868;;;0
3477;10.6.56.1;1883;;;0
3478;10.6.56.1;1883;;;0
3479;10.6.56.34;40866;;;0
3480;10.6.56.34;40870;;;0
3481;10.6.56.36;123;;;0
3482;10.6.56.1;123;;;0
3483;10.6.56.50;123;;;0
3484;10.6.56.1;123;;;0
3485;10.6.56.41;49182;131;67;0
3486;10.6.56.41;49188;134;67;0
3487;10.6.56.41;49184;133;67;0
3488;10.6.56.41;49186;132;67;0
3489;10.6.56.1;1883;;;0
3490;10.6.56.1;1883;;;0
3491;10.6.56.41;49182;;;0
3492;10.6.56.41;49188;;;0
3493;10.6.56.1;1883;;;0
3494;10.6.56.1;1883;;;0
3495;10.6.56.41;49184;;;0
3496;10.6.56.41;49186;;;0
3497;10.6.56.50;44536;233;67;0
3498;10.6.56.50;44540;231;67;0
3499;10.6.56.50;44538;232;67;0
3500;10.6.56.50;44534;234;67;0
3501;10.6.56.1;1883;;;0
3502;10.6.56.1;1883;;;0
3503;10.6.56.50;44536;;;0
3504;10.6.56.1;1883;;;0
3505;10.6.56.50;44540;;;0
3506;10.6.56.1;1883;;;0
3507;10.6.56.50;44534;;;0
3508;10.6.56.50;44538;;;0
3509;10.6.56.36;47638;151;67;0
3510;10.6.56.1;1883;;;0
3511;10.6.56.36;47640;153;67;0
3512;10.6.56.36;47638;;;0
3513;10.6.56.1;1883;;;0
3514;10.6.56.36;47640;;;0
3515;10.6.56.36;47644;152;67;0
3516;10.6.56.1;1883;;;0
3517;10.6.56.36;47644;;;0
3518;10.6.56.36;47642;154;67;0
3519;10.6.56.1;1883;;;0
3520;10.6.56.36;47642;;;0
3521;10.6.56.34;40864;253;67;0
3522;10.6.56.34;40868;251;67;0
3523;10.6.56.34;40866;252;67;0
3524;10.6.56.1;1883;;;0
3525;10.6.56.34;40870;254;67;0
3526;10.6.56.34;40864;;;0
3527;10.6.56.1;1883;;;0
3528;10.6.56.1;1883;;;0
3529;10.6.56.1;1883;;;0
3530;10.6.56.34;40866;;;0
3531;10.6.56.34;40868;;;0
3532;10.6.56.34;40870;;;0
3533;10.6.56.41;49184;133;68;0
3534;10.6.56.41;49188;134;68;0
3535;10.6.56.41;49186;132;68;0
3536;10.6.56.1;1883;;;0
3537;10.6.56.1;1883;;;0
3538;10.6.56.1;1883;;;0
3539;10.6.56.41;49182;131;68;0
3540;10.6.56.41;49188;;;0
3541;10.6.56.1;1883;;;0
3542;10.6.56.41;49186;;;0
3543;10.6.56.41;49184;;;0
3544;10.6.56.41;49182;;;0
3545;10.6.56.50;44538;232;68;0
3546;10.6.56.50;44536;233;68;0
3547;10.6.56.1;1883;;;0
3548;10.6.56.1;1883;;;0
3549;10.6.56.50;44538;;;0
3550;10.6.56.50;44536;;;0
3551;10.6.56.50;44534;234;68;0
3552;10.6.56.50;44540;231;68;0
3553;10.6.56.1;1883;;;0
3554;10.6.56.1;1883;;;0
3555;10.6.56.50;44534;;;0
3556;10.6.56.50;44540;;;0
3557;10.6.56.36;47638;151;68;0
3558;10.6.56.1;1883;;;0
3559;10.6.56.36;47638;;;0
3560;10.6.56.36;47640;153;68;0
3561;10.6.56.36;47644;152;68;0
3562;10.6.56.1;1883;;;0
3563;10.6.56.36;47640;;;0
3564;10.6.56.1;1883;;;0
3565;10.6.56.36;47644;;;0
3566;10.6.56.36;47642;154;68;0
3567;10.6.56.1;1883;;;0
3568;10.6.56.36;47642;;;0
3569;10.6.56.34;40868;251;68;0
3570;10.6.56.34;40870;254;68;0
3571;10.6.56.34;40866;252;68;0
3572;10.6.56.34;40864;253;68;0
3573;10.6.56.1;1883;;;0
3574;10.6.56.1;1883;;;0
3575;10.6.56.1;1883;;;0
3576;10.6.56.1;1883;;;0
3577;10.6.56.34;40868;;;0
3578;10.6.56.34;40866;;;0
3579;10.6.56.34;40870;;;0
3580;10.6.56.34;40864;;;0
3581;10.6.56.41;123;;;0
3582;10.6.56.1;123;;;0
3583;10.6.56.41;49186;132;69;0
3584;10.6.56.41;49188;134;69;0
3585;10.6.56.41;49182;131;69;0
3586;10.6.56.41;49184;133;69;0
3587;10.6.56.1;1883;;;0
3588;10.6.56.1;1883;;;0
3589;10.6.56.41;49186;;;0
3590;10.6.56.1;1883;;;0
3591;10.6.56.41;49188;;;0
3592;10.6.56.1;1883;;;0
3593;10.6.56.41;49182;;;0
3594;10.6.56.41;49184;;;0
3595;10.6.56.50;44534;234;69;0
3596;10.6.56.50;44538;232;69;0
3597;10.6.56.1;1883;;;0
3598;10.6.56.50;44540;231;69;0
3599;10.6.56.1;1883;;;0
3600;10.6.56.50;44536;233;69;0
3601;10.6.56.1;1883;;;0
3602;10.6.56.1;1883;;;0
3603;10.6.56.50;44538;;;0
3604;10.6.56.50;44536;;;0
3605;10.6.56.50;44534;;;0
3606;10.6.56.50;44540;;;0
3607;10.6.56.36;47640;153;69;0
3608;10.6.56.36;47644;152;69;0
3609;10.6.56.1;1883;;;0
3610;10.6.56.1;1883;;;0
3611;10.6.56.36;47640;;;0
3612;10.6.56.36;47642;154;69;0
3613;10.6.56.36;47644;;;0
3614;10.6.56.1;1883;;;0
3615;10.6.56.36;47642;;;0
3616;10.6.56.36;47638;151;69;0
3617;10.6.56.1;1883;;;0
3618;10.6.56.36;47638;;;0
3619;10.6.56.34;40870;254;69;0
3620;10.6.56.34;40866;252;69;0
3621;10.6.56.1;1883;;;0
3622;10.6.56.34;40864;253;69;0
3623;10.6.56.1;1883;;;0
3624;10.6.56.34;40868;251;69;0
3625;10.6.56.1;1883;;;0
3626;10.6.56.34;40866;;;0
3627;10.6.56.1;1883;;;0
3628;10.6.56.34;40870;;;0
3629;10.6.56.34;40864;;;0
3630;10.6.56.34;40868;;;0
3631;10.6.56.36;123;;;0
3632;10.6.56.1;123;;;0
3633;10.6.56.50;123;;;0
3634;10.6.56.1;123;;;0
3635;10.6.56.41;49182;131;70;0
3636;10.6.56.41;49188;134;70;0
3637;10.6.56.41;49184;133;70;0
3638;10.6.56.1;1883;;;0
3639;10.6.56.41;49186;132;70;0
3640;10.6.56.1;1883;;;0
3641;10.6.56.1;1883;;;0
3642;10.6.56.1;1883;;;0
3643;10.6.56.41;49182;;;0
3644;10.6.56.41;49184;;;0
3645;10.6.56.41;49188;;;0
3646;10.6.56.41;49186;;;0
3647;10.6.56.50;44534;234;70;0
3648;10.6.56.50;44540;231;70;0
3649;10.6.56.50;44538;232;70;0
3650;10.6.56.50;44536;233;70;0
3651;10.6.56.1;1883;;;0
3652;10.6.56.1;1883;;;0
3653;10.6.56.1;1883;;;0
3654;10.6.56.50;44534;;;0
3655;10.6.56.1;1883;;;0
3656;10.6.56.50;44536;;;0
3657;10.6.56.50;44538;;;0
3658;10.6.56.50;44540;;;0
3659;10.6.56.36;47638;151;70;0
3660;10.6.56.36;47642;154;70;0
3661;10.6.56.1;1883;;;0
3662;10.6.56.36;47640;153;70;0
3663;10.6.56.1;1883;;;0
3664;10.6.56.1;1883;;;0
3665;10.6.56.36;47638;;;0
3666;10.6.56.36;47642;;;0
3667;10.6.56.36;47644;152;70;0
3668;10.6.56.36;47640;;;0
3669;10.6.56.1;1883;;;0
3670;10.6.56.36;47644;;;0
3671;10.6.56.34;40870;254;70;0
3672;10.6.56.34;40868;251;70;0
3673;10.6.56.34;40866;252;70;0
3674;10.6.56.34;40864;253;70;0
3675;10.6.56.1;1883;;;0
3676;10.6.56.1;1883;;;0
3677;10.6.56.1;1883;;;0
3678;10.6.56.34;40866;;;0
3679;10.6.56.1;1883;;;0
3680;10.6.56.34;40868;;;0
3681;10.6.56.34;40864;;;0
3682;10.6.56.34;40870;;;0
3683;10.6.56.41;49184;133;71;0
3684;10.6.56.41;49188;134;71;0
3685;10.6.56.41;49182;131;71;0
3686;10.6.56.1;1883;;;0
3687;10.6.56.41;49186;132;71;0
3688;10.6.56.1;1883;;;0
3689;10.6.56.41;49184;;;0
3690;10.6.56.1;1883;;;0
3691;10.6.56.41;49188;;;0
3692;10.6.56.1;1883;;;0
3693;10.6.56.41;49182;;;0
3694;10.6.56.41;49186;;;0
3695;10.6.56.50;44534;234;71;0
3696;10.6.56.50;44540;231;71;0
3697;10.6.56.50;44538;232;71;0
3698;10.6.56.50;44536;233;71;0
3699;10.6.56.1;1883;;;0
3700;10.6.56.1;1883;;;0
3701;10.6.56.1;1883;;;0
3702;10.6.56.1;1883;;;0
3703;10.6.56.50;44534;;;0
3704;10.6.56.50;44540;;;0
3705;10.6.56.36;47638;151;71;0
3706;10.6.56.50;44536;;;0
3707;10.6.56.50;44538;;;0
3708;10.6.56.1;1883;;;0
3709;10.6.56.36;47644;152;71;0
3710;10.6.56.1;1883;;;0
3711;10.6.56.36;47638;;;0
3712;10.6.56.36;47644;;;0
3713;10.6.56.36;47640;153;71;0
3714;10.6.56.1;1883;;;0
3715;10.6.56.36;47640;;;0
3716;10.6.56.36;47642;154;71;0
3717;10.6.56.1;1883;;;0
3718;10.6.56.36;47642;;;0
3719;10.6.56.34;40866;252;71;0
3720;10.6.56.34;40864;253;71;0
3721;10.6.56.34;40868;251;71;0
3722;10.6.56.1;1883;;;0
3723;10.6.56.1;1883;;;0
3724;10.6.56.1;1883;;;0
3725;10.6.56.34;40870;254;71;0
3726;10.6.56.34;40864;;;0
3727;10.6.56.34;40866;;;0
3728;10.6.56.1;1883;;;0
3729;10.6.56.34;40868;;;0
3730;10.6.56.34;40870;;;0
3731;10.6.56.41;49184;133;72;0
3732;10.6.56.41;49182;131;72;0
3733;10.6.56.41;49188;134;72;0
3734;10.6.56.1;1883;;;0
3735;10.6.56.41;49186;132;72;0
3736;10.6.56.1;1883;;;0
3737;10.6.56.1;1883;;;0
3738;10.6.56.41;49182;;;0
3739;10.6.56.1;1883;;;0
3740;10.6.56.41;49186;;;0
3741;10.6.56.41;49188;;;0
3742;10.6.56.41;49184;;;0
3743;10.6.56.50;44538;232;72;0
3744;10.6.56.50;44536;233;72;0
3745;10.6.56.50;44534;234;72;0
3746;10.6.56.50;44540;231;72;0
3747;10.6.56.1;1883;;;0
3748;10.6.56.1;1883;;;0
3749;10.6.56.1;1883;;;0
3750;10.6.56.1;1883;;;0
3751;10.6.56.50;44534;;;0
3752;10.6.56.36;47644;152;72;0
3753;10.6.56.36;47642;154;72;0
3754;10.6.56.36;47640;153;72;0
3755;10.6.56.50;44540;;;0
3756;10.6.56.50;44536;;;0
3757;10.6.56.50;44538;;;0
3758;10.6.56.36;47638;151;72;0
3759;10.6.56.1;1883;;;0
3760;10.6.56.1;1883;;;0
3761;10.6.56.1;1883;;;0
3762;10.6.56.1;1883;;;0
3763;10.6.56.36;47640;;;0
3764;10.6.56.36;47638;;;0
3765;10.6.56.36;47642;;;0
3766;10.6.56.36;47644;;;0
3767;10.6.56.34;40864;253;72;0
3768;10.6.56.34;40868;251;72;0
3769;10.6.56.1;1883;;;0
3770;10.6.56.34;40866;252;72;0
3771;10.6.56.1;1883;;;0
3772;10.6.56.34;40870;254;72;0
3773;10.6.56.34;40864;;;0
3774;10.6.56.1;1883;;;0
3775;10.6.56.1;1883;;;0
3776;10.6.56.34;40868;;;0
3777;10.6.56.34;40866;;;0
3778;10.6.56.34;40870;;;0
3779;10.6.56.41;123;;;0
3780;10.6.56.1;123;;;0
3781;10.6.56.36;123;;;0
3782;10.6.56.1;123;;;0
3783;10.6.56.41;49186;132;73;0
3784;10.6.56.41;49188;134;73;0
3785;10.6.56.41;49184;133;73;0
3786;10.6.56.41;49182;131;73;0
3787;10.6.56.1;1883;;;0
3788;10.6.56.1;1883;;;0
3789;10.6.56.1;1883;;;0
3790;10.6.56.41;49184;;;0
3791;10.6.56.41;49186;;;0
3792;10.6.56.41;49188;;;0
3793;10.6.56.1;1883;;;0
3794;10.6.56.41;49182;;;0
3795;10.6.56.50;44536;233;73;0
3796;10.6.56.1;1883;;;0
3797;10.6.56.50;44538;232;73;0
3798;10.6.56.1;1883;;;0
3799;10.6.56.50;44540;231;73;0
3800;10.6.56.1;1883;;;0
3801;10.6.56.50;44534;234;73;0
3802;10.6.56.1;1883;;;0
3803;10.6.56.50;44536;;;0
3804;10.6.56.50;44538;;;0
3805;10.6.56.50;44540;;;0
3806;10.6.56.50;44534;;;0
3807;10.6.56.36;47638;151;73;0
3808;10.6.56.36;47644;152;73;0
3809;10.6.56.1;1883;;;0
3810;10.6.56.1;1883;;;0
3811;10.6.56.36;47638;;;0
3812;10.6.56.36;47644;;;0
3813;10.6.56.36;47642;154;73;0
3814;10.6.56.1;1883;;;0
3815;10.6.56.36;47642;;;0
3816;10.6.56.36;47640;153;73;0
3817;10.6.56.1;1883;;;0
3818;10.6.56.36;47640;;;0
3819;10.6.56.34;40866;252;73;0
3820;10.6.56.34;40864;253;73;0
3821;10.6.56.1;1883;;;0
3822;10.6.56.1;1883;;;0
3823;10.6.56.34;40868;251;73;0
3824;10.6.56.34;40870;254;73;0
3825;10.6.56.1;1883;;;0
3826;10.6.56.34;40864;;;0
3827;10.6.56.34;40866;;;0
3828;10.6.56.34;40868;;;0
3829;10.6.56.1;1883;;;0
3830;10.6.56.34;40870;;;0
3831;10.6.56.50;123;;;0
3832;10.6.56.1;123;;;0
3833;10.6.56.41;49184;133;74;0
3834;10.6.56.41;49186;132;74;0
3835;10.6.56.41;49182;131;74;0
3836;10.6.56.41;49188;134;74;0
3837;10.6.56.1;1883;;;0
3838;10.6.56.1;1883;;;0
3839;10.6.56.1;1883;;;0
3840;10.6.56.1;1883;;;0
3841;10.6.56.41;49182;;;0
3842;10.6.56.41;49184;;;0
3843;10.6.56.41;49188;;;0
3844;10.6.56.41;49186;;;0
3845;10.6.56.50;44538;232;74;0
3846;10.6.56.50;44540;231;74;0
3847;10.6.56.1;1883;;;0
3848;10.6.56.50;44536;233;74;0
3849;10.6.56.1;1883;;;0
3850;10.6.56.50;44534;234;74;0
3851;10.6.56.1;1883;;;0
3852;10.6.56.50;44538;;;0
3853;10.6.56.50;44540;;;0
3854;10.6.56.1;1883;;;0
3855;10.6.56.50;44536;;;0
3856;10.6.56.50;44534;;;0
3857;10.6.56.36;47642;154;74;0
3858;10.6.56.36;47638;151;74;0
3859;10.6.56.1;1883;;;0
3860;10.6.56.1;1883;;;0
3861;10.6.56.36;47638;;;0
3862;10.6.56.36;47642;;;0
3863;10.6.56.36;47644;152;74;0
3864;10.6.56.1;1883;;;0
3865;10.6.56.36;47644;;;0
3866;10.6.56.36;47640;153;74;0
3867;10.6.56.1;1883;;;0
3868;10.6.56.36;47640;;;0
3869;10.6.56.34;40864;253;74;0
3870;10.6.56.34;40868;251;74;0
3871;10.6.56.1;1883;;;0
3872;10.6.56.1;1883;;;0
3873;10.6.56.34;40866;252;74;0
3874;10.6.56.34;40864;;;0
3875;10.6.56.1;1883;;;0
3876;10.6.56.34;40868;;;0
3877;10.6.56.34;40866;;;0
3878;10.6.56.34;40870;254;74;0
3879;10.6.56.1;1883;;;0
3880;10.6.56.34;40870;;;0
3881;10.6.56.41;49184;133;75;0
3882;10.6.56.41;49186;132;75;0
3883;10.6.56.41;49182;131;75;0
3884;10.6.56.1;1883;;;0
3885;10.6.56.41;49184;;;0
3886;10.6.56.1;1883;;;0
3887;10.6.56.1;1883;;;0
3888;10.6.56.41;49186;;;0
3889;10.6.56.41;49182;;;0
3890;10.6.56.41;49188;134;75;0
3891;10.6.56.1;1883;;;0
3892;10.6.56.41;49188;;;0
3893;10.6.56.50;44538;232;75;0
3894;10.6.56.1;1883;;;0
3895;10.6.56.50;44540;231;75;0
3896;10.6.56.50;44538;;;0
3897;10.6.56.1;1883;;;0
3898;10.6.56.50;44540;;;0
3899;10.6.56.36;47644;152;75;0
3900;10.6.56.36;47638;151;75;0
3901;10.6.56.1;1883;;;0
3902;10.6.56.1;1883;;;0
3903;10.6.56.50;44534;234;75;0
3904;10.6.56.36;47638;;;0
3905;10.6.56.36;47644;;;0
3906;10.6.56.1;1883;;;0
3907;10.6.56.50;44536;233;75;0
3908;10.6.56.50;44534;;;0
3909;10.6.56.1;1883;;;0
3910;10.6.56.50;44536;;;0
3911;10.6.56.36;47640;153;75;0
3912;10.6.56.1;1883;;;0
3913;10.6.56.36;47640;;;0
3914;10.6.56.36;47642;154;75;0
3915;10.6.56.1;1883;;;0
3916;10.6.56.36;47642;;;0
3917;10.6.56.34;40866;252;75;0
3918;10.6.56.34;40864;253;75;0
3919;10.6.56.1;1883;;;0
3920;10.6.56.1;1883;;;0
3921;10.6.56.34;40866;;;0
3922;10.6.56.34;40864;;;0
3923;10.6.56.34;40868;251;75;0
3924;10.6.56.34;40870;254;75;0
3925;10.6.56.1;1883;;;0
3926;10.6.56.1;1883;;;0
3927;10.6.56.34;40868;;;0
3928;10.6.56.34;40870;;;0
3929;10.6.56.41;49186;132;76;0
3930;10.6.56.1;1883;;;0
3931;10.6.56.41;49184;133;76;0
3932;10.6.56.1;1883;;;0
3933;10.6.56.41;49182;131;76;0
3934;10.6.56.41;49186;;;0
3935;10.6.56.41;49184;;;0
3936;10.6.56.1;1883;;;0
3937;10.6.56.41;49182;;;0
3938;10.6.56.41;49188;134;76;0
3939;10.6.56.1;1883;;;0
3940;10.6.56.41;49188;;;0
3941;10.6.56.50;44538;232;76;0
3942;10.6.56.1;1883;;;0
3943;10.6.56.50;44538;;;0
3944;10.6.56.50;44540;231;76;0
3945;10.6.56.1;1883;;;0
3946;10.6.56.36;47638;151;76;0
3947;10.6.56.50;44540;;;0
3948;10.6.56.1;1883;;;0
3949;10.6.56.50;44536;233;76;0
3950;10.6.56.1;1883;;;0
3951;10.6.56.36;47638;;;0
3952;10.6.56.50;44534;234;76;0
3953;10.6.56.50;44536;;;0
3954;10.6.56.1;1883;;;0
3955;10.6.56.50;44534;;;0
3956;10.6.56.36;47640;153;76;0
3957;10.6.56.1;1883;;;0
3958;10.6.56.36;47640;;;0
3959;10.6.56.36;47644;152;76;0
3960;10.6.56.1;1883;;;0
3961;10.6.56.36;47642;154;76;0
3962;10.6.56.1;1883;;;0
3963;10.6.56.36;47644;;;0
3964;10.6.56.36;47642;;;0
3965;10.6.56.34;40866;252;76;0
3966;10.6.56.34;40864;253;76;0
3967;10.6.56.1;1883;;;0
3968;10.6.56.34;40870;254;76;0
3969;10.6.56.1;1883;;;0
3970;10.6.56.34;40868;251;76;0
3971;10.6.56.1;1883;;;0
3972;10.6.56.34;40866;;;0
3973;10.6.56.1;1883;;;0
3974;10.6.56.34;40864;;;0
3975;10.6.56.34;40870;;;0
3976;10.6.56.34;40868;;;0
3977;10.6.56.41;123;;;0
3978;10.6.56.1;123;;;0
3979;10.6.56.36;123;;;0
3980;10.6.56.1;123;;;0
3981;10.6.56.50;123;;;0
3982;10.6.56.1;123;;;0
3983;10.6.56.41;49184;133;77;0
3984;10.6.56.41;49182;131;77;0
3985;10.6.56.41;49186;132;77;0
3986;10.6.56.41;49188;134;77;0
3987;10.6.56.1;1883;;;0
3988;10.6.56.1;1883;;;0
3989;10.6.56.1;1883;;;0
3990;10.6.56.1;1883;;;0
3991;10.6.56.41;49184;;;0
3992;10.6.56.41;49182;;;0
3993;10.6.56.41;49188;;;0
3994;10.6.56.41;49186;;;0
3995;10.6.56.36;47638;151;77;0
3996;10.6.56.1;1883;;;0
3997;10.6.56.36;47638;;;0
3998;10.6.56.50;44534;234;77;0
3999;10.6.56.50;44536;233;77;0
4000;10.6.56.1;1883;;;0
4001;10.6.56.1;1883;;;0
4002;10.6.56.36;47644;152;77;0
4003;10.6.56.1;1883;;;0
4004;10.6.56.50;44534;;;0
4005;10.6.56.50;44538;232;77;0
4006;10.6.56.50;44536;;;0
4007;10.6.56.1;1883;;;0
4008;10.6.56.36;47642;154;77;0
4009;10.6.56.36;47644;;;0
4010;10.6.56.1;1883;;;0
4011;10.6.56.50;44538;;;0
4012;10.6.56.36;47642;;;0
4013;10.6.56.50;44540;231;77;0
4014;10.6.56.1;1883;;;0
4015;10.6.56.36;47640;153;77;0
4016;10.6.56.50;44540;;;0
4017;10.6.56.1;1883;;;0
4018;10.6.56.36;47640;;;0
4019;10.6.56.34;40866;252;77;0
4020;10.6.56.34;40864;253;77;0
4021;10.6.56.1;1883;;;0
4022;10.6.56.34;40868;251;77;0
4023;10.6.56.1;1883;;;0
4024;10.6.56.1;1883;;;0
4025;10.6.56.34;40870;254;77;0
4026;10.6.56.1;1883;;;0
4027;10.6.56.34;40866;;;0
4028;10.6.56.34;40864;;;0
4029;10.6.56.34;40870;;;0
4030;10.6.56.34;40868;;;0
4031;10.6.56.41;49184;133;78;0
4032;10.6.56.41;49188;134;78;0
4033;10.6.56.1;1883;;;0
4034;10.6.56.41;49182;131;78;0
4035;10.6.56.41;49186;132;78;0
4036;10.6.56.1;1883;;;0
4037;10.6.56.41;49184;;;0
4038;10.6.56.1;1883;;;0
4039;10.6.56.41;49188;;;0
4040;10.6.56.1;1883;;;0
4041;10.6.56.41;49182;;;0
4042;10.6.56.41;49186;;;0
4043;10.6.56.50;44538;232;78;0
4044;10.6.56.50;44534;234;78;0
4045;10.6.56.1;1883;;;0
4046;10.6.56.1;1883;;;0
4047;10.6.56.36;47644;152;78;0
4048;10.6.56.50;44538;;;0
4049;10.6.56.50;44534;;;0
4050;10.6.56.50;44536;233;78;0
4051;10.6.56.1;1883;;;0
4052;10.6.56.1;1883;;;0
4053;10.6.56.50;44536;;;0
4054;10.6.56.36;47640;153;78;0
4055;10.6.56.50;44540;231;78;0
4056;10.6.56.36;47642;154;78;0
4057;10.6.56.36;47644;;;0
4058;10.6.56.1;1883;;;0
4059;10.6.56.1;1883;;;0
4060;10.6.56.1;1883;;;0
4061;10.6.56.36;47640;;;0
4062;10.6.56.50;44540;;;0
4063;10.6.56.36;47642;;;0
4064;10.6.56.36;47638;151;78;0
4065;10.6.56.1;1883;;;0
4066;10.6.56.36;47638;;;0
4067;10.6.56.34;40864;253;78;0
4068;10.6.56.34;40868;251;78;0
4069;10.6.56.34;40870;254;78;0
4070;10.6.56.1;1883;;;0
4071;10.6.56.34;40866;252;78;0
4072;10.6.56.1;1883;;;0
4073;10.6.56.1;1883;;;0
4074;10.6.56.1;1883;;;0
4075;10.6.56.34;40864;;;0
4076;10.6.56.34;40870;;;0
4077;10.6.56.34;40868;;;0
4078;10.6.56.34;40866;;;0
4079;10.6.56.41;49188;134;79;0
4080;10.6.56.41;49186;132;79;0
4081;10.6.56.41;49184;133;79;0
4082;10.6.56.41;49182;131;79;0
4083;10.6.56.1;1883;;;0
4084;10.6.56.1;1883;;;0
4085;10.6.56.1;1883;;;0
4086;10.6.56.1;1883;;;0
4087;10.6.56.41;49186;;;0
4088;10.6.56.41;49188;;;0
4089;10.6.56.41;49182;;;0
4090;10.6.56.41;49184;;;0
4091;10.6.56.50;44536;233;79;0
4092;10.6.56.1;1883;;;0
4093;10.6.56.50;44534;234;79;0
4094;10.6.56.50;44538;232;79;0
4095;10.6.56.50;44536;;;0
4096;10.6.56.1;1883;;;0
4097;10.6.56.1;1883;;;0
4098;10.6.56.50;44540;231;79;0
4099;10.6.56.1;1883;;;0
4100;10.6.56.50;44538;;;0
4101;10.6.56.36;47640;153;79;0
4102;10.6.56.50;44534;;;0
4103;10.6.56.50;44540;;;0
4104;10.6.56.1;1883;;;0
4105;10.6.56.36;47642;154;79;0
4106;10.6.56.36;47640;;;0
4107;10.6.56.1;1883;;;0
4108;10.6.56.36;47642;;;0
4109;10.6.56.36;47638;151;79;0
4110;10.6.56.1;1883;;;0
4111;10.6.56.36;47644;152;79;0
4112;10.6.56.36;47638;;;0
4113;10.6.56.1;1883;;;0
4114;10.6.56.36;47644;;;0
4115;10.6.56.34;40870;254;79;0
4116;10.6.56.34;40868;251;79;0
4117;10.6.56.1;1883;;;0
4118;10.6.56.34;40864;253;79;0
4119;10.6.56.1;1883;;;0
4120;10.6.56.34;40866;252;79;0
4121;10.6.56.1;1883;;;0
4122;10.6.56.1;1883;;;0
4123;10.6.56.34;40868;;;0
4124;10.6.56.34;40870;;;0
4125;10.6.56.34;40864;;;0
4126;10.6.56.34;40866;;;0
4127;10.6.56.41;123;;;0
4128;10.6.56.1;123;;;0
4129;10.6.56.36;123;;;0
4130;10.6.56.1;123;;;0
4131;10.6.56.41;49184;133;80;0
4132;10.6.56.41;49188;134;80;0
4133;10.6.56.41;49182;131;80;0
4134;10.6.56.41;49186;132;80;0
4135;10.6.56.1;1883;;;0
4136;10.6.56.1;1883;;;0
4137;10.6.56.1;1883;;;0
4138;10.6.56.1;1883;;;0
4139;10.6.56.41;49188;;;0
4140;10.6.56.41;49186;;;0
4141;10.6.56.41;49182;;;0
4142;10.6.56.41;49184;;;0
4143;10.6.56.50;44534;234;80;0
4144;10.6.56.50;44538;232;80;0
4145;10.6.56.1;1883;;;0
4146;10.6.56.1;1883;;;0
4147;10.6.56.50;44534;;;0
4148;10.6.56.50;44538;;;0
4149;10.6.56.50;44536;233;80;0
4150;10.6.56.50;44540;231;80;0
4151;10.6.56.1;1883;;;0
4152;10.6.56.1;1883;;;0
4153;10.6.56.50;44536;;;0
4154;10.6.56.50;44540;;;0
4155;10.6.56.36;47642;154;80;0
4156;10.6.56.1;1883;;;0
4157;10.6.56.36;47644;152;80;0
4158;10.6.56.1;1883;;;0
4159;10.6.56.36;47642;;;0
4160;10.6.56.36;47644;;;0
4161;10.6.56.36;47638;151;80;0
4162;10.6.56.1;1883;;;0
4163;10.6.56.36;47638;;;0
4164;10.6.56.36;47640;153;80;0
4165;10.6.56.1;1883;;;0
4166;10.6.56.36;47640;;;0
4167;10.6.56.34;40870;254;80;0
4168;10.6.56.34;40868;251;80;0
4169;10.6.56.34;40866;252;80;0
4170;10.6.56.34;40864;253;80;0
4171;10.6.56.1;1883;;;0
4172;10.6.56.1;1883;;;0
4173;10.6.56.1;1883;;;0
4174;10.6.56.34;40868;;;0
4175;10.6.56.34;40870;;;0
4176;10.6.56.1;1883;;;0
4177;10.6.56.34;40864;;;0
4178;10.6.56.34;40866;;;0
4179;10.6.56.50;123;;;0
4180;10.6.56.1;123;;;0
4181;10.6.56.41;49184;133;81;0
4182;10.6.56.41;49188;134;81;0
4183;10.6.56.1;1883;;;0
4184;10.6.56.41;49182;131;81;0
4185;10.6.56.41;49186;132;81;0
4186;10.6.56.1;1883;;;0
4187;10.6.56.1;1883;;;0
4188;10.6.56.1;1883;;;0
4189;10.6.56.41;49184;;;0
4190;10.6.56.41;49182;;;0
4191;10.6.56.41;49186;;;0
4192;10.6.56.41;49188;;;0
4193;10.6.56.50;44538;232;81;0
4194;10.6.56.50;44540;231;81;0
4195;10.6.56.1;1883;;;0
4196;10.6.56.1;1883;;;0
4197;10.6.56.50;44534;234;81;0
4198;10.6.56.50;44538;;;0
4199;10.6.56.50;44540;;;0
4200;10.6.56.1;1883;;;0
4201;10.6.56.50;44536;233;81;0
4202;10.6.56.50;44534;;;0
4203;10.6.56.1;1883;;;0
4204;10.6.56.36;47644;152;81;0
4205;10.6.56.36;47638;151;81;0
4206;10.6.56.50;44536;;;0
4207;10.6.56.1;1883;;;0
4208;10.6.56.1;1883;;;0
4209;10.6.56.36;47638;;;0
4210;10.6.56.36;47644;;;0
4211;10.6.56.36;47640;153;81;0
